,name,city,rating,rating_count,cost,cuisine
67866,Sardar Ji Chicken Corner,"sohna road,Gurgaon",3.4,20,550,"Indian,Chinese"
67867,Subway,"sohna road,Gurgaon",4.0,100,350,"Fast Food,Salads"
67869,Choudhary sweets,"sohna road,Gurgaon",3.9,500,250,"Sweets,Desserts"
67874,RAJU CHOLE KULCHE,"sohna road,Gurgaon",4.3,100,140,North Indian
67875,WAH JI WAH,"sohna road,Gurgaon",3.0,20,450,"North Indian,Chinese"
67876,GUPTA JI DHABA,"sohna road,Gurgaon",3.3,20,200,"North Indian,Thalis"
67890,Great Indian Khichdi by EatFit,"sohna road,Gurgaon",4.3,100,200,"Home Food,Indian"
67891,Dilli Biryani,"sohna road,Gurgaon",3.9,20,300,"Biryani,North Indian"
67893,Fu. Kin,"sohna road,Gurgaon",4.9,20,500,"Chinese,Tibetan"
67896,THE BEAR SHAKE,"sohna road,Gurgaon",4.0,20,200,Beverages
67898,Cakeoroma,"sohna road,Gurgaon",4.4,100,250,"Bakery,Desserts"
67903,Foodies Junction,"sohna road,Gurgaon",3.7,50,100,"Indian,North Indian"
67904,BetterHalf Pizza,"sohna road,Gurgaon",4.9,20,350,"Pizzas,Pastas"
67907,Red onion,"sohna road,Gurgaon",5.0,20,200,"North Indian,Chinese"
67922,Desi Dhaba,"sohna road,Gurgaon",3.7,100,100,"North Indian,Chinese"
67925,Sugarlicious,"sohna road,Gurgaon",4.2,50,250,"Desserts,Continental"
67928,The Masala Story,"sohna road,Gurgaon",4.0,100,700,"North Indian,Mughlai"
67929,Auntie Fung's,"sohna road,Gurgaon",3.6,100,500,"Asian,Chinese"
67932,Annapurna Rasoi,"sohna road,Gurgaon",3.4,100,200,"Biryani,North Indian"
67933,VEERJI MALAI CHAAP,"sohna road,Gurgaon",4.7,20,350,"North Indian,Indian"
67935,CAKE HOUSE,"sohna road,Gurgaon",3.7,20,300,"Bakery,Desserts"
67936,Falhari - A Fruitful Habit,"sohna road,Gurgaon",3.9,100,300,"Healthy Food,Beverages"
67939,Om Sweets & Snacks (Good Earth),"sohna road,Gurgaon",4.2,1000,400,"Sweets,North Indian"
67940,khush dil kulfi rabri kulfi shop,"sohna road,Gurgaon",2.7,20,150,Ice Cream
67943,Giani's,"sohna road,Gurgaon",4.4,50,150,"Ice Cream,Beverages"
67944,MEALS 24*7,"sohna road,Gurgaon",3.9,20,100,"Beverages,North Indian"
67950,Al-Rasheed,"sohna road,Gurgaon",3.4,20,600,Mughlai
67951,Taco Bell,"sohna road,Gurgaon",4.0,100,300,Mexican
67957,McDonald's,"sohna road,Gurgaon",4.3,1000,400,American
67961,SHAHI CHICKEN CORNER,"sohna road,Gurgaon",3.7,20,400,"North Indian,Biryani"
67963,Dhaba By Gulati's,"sohna road,Gurgaon",3.2,20,250,"North Indian,Desserts"
67965,Rollz Karvaan,"sohna road,Gurgaon",4.1,20,300,"Snacks,Fast Food"
67967,KFC,"sohna road,Gurgaon",4.1,500,450,"American,Snacks"
67968,Curry House,"sohna road,Gurgaon",4.0,100,100,"North Indian,Chinese"
67969,The Baker's Dozen,"sohna road,Gurgaon",4.1,20,300,"Bakery,Desserts"
67970,Burger King,"sohna road,Gurgaon",4.3,100,350,American
67972,Dilli Rolls,"sohna road,Gurgaon",3.9,50,300,"Snacks,Beverages"
67973,RESTAURANT 71,"sohna road,Gurgaon",3.8,20,250,"Indian,North Indian"
67975,Burger Singh (Big Punjabi Burgers),"sohna road,Gurgaon",4.2,100,300,"American,Beverages"
67976,Grameen Kulfi,"sohna road,Gurgaon",4.6,100,120,"Ice Cream,Desserts"
67978,Chinese Daily,"sohna road,Gurgaon",3.8,20,400,"Chinese,Pan-Asian"
67980,SLAY Coffee,"sohna road,Gurgaon",4.3,20,200,"Beverages,Desserts"
67981,CHINESE KING'S POINT,"sohna road,Gurgaon",3.3,20,100,"Chinese,Snacks"
67982,Snack Station,"sohna road,Gurgaon",4.6,20,300,"Chinese,Continental"
67988,Sabki Pasand,"sohna road,Gurgaon",3.8,100,100,"North Indian,Chinese"
67990,ZAZA 22 Spice Biryani,"sohna road,Gurgaon",4.0,20,250,"Biryani,North Indian"
67991,Amritam Super Foods,"sohna road,Gurgaon",4.8,50,300,"Healthy Food,Salads"
67994,Pizza Hut,"sohna road,Gurgaon",3.5,100,350,Pizzas
67998,Nazeer Foods,"sohna road,Gurgaon",4.1,100,400,"North Indian,Biryani"
68000,Shophouse by Kylin,"sohna road,Gurgaon",4.4,20,1000,"Chinese,Pan-Asian"
68001,Hong's Kitchen,"sohna road,Gurgaon",3.7,100,250,"Chinese,Asian"
68003,The Coco Company,"sohna road,Gurgaon",3.8,50,400,"Desserts,Bakery"
68007,La Pino'z Pizza,"sohna road,Gurgaon",3.8,500,300,"Italian,Pizzas"
68012,Twigly,"sohna road,Gurgaon",4.1,100,400,"American,Italian"
68013,Nagpal's Chole Bhature (South City 2),"sohna road,Gurgaon",3.3,100,300,"North Indian,Snacks"
68015,Homely Tadka,"sohna road,Gurgaon",4.9,20,300,North Indian
68022,ALKA'S KITCHEN,"sohna road,Gurgaon",3.8,100,250,"Indian,Thalis"
68024,Cake Inventor,"sohna road,Gurgaon",4.3,100,500,Bakery
68025,Soya Moya chaap,"sohna road,Gurgaon",3.8,100,200,"North Indian,Mughlai"
68026,Wrapway- make your own rolls,"sohna road,Gurgaon",2.5,20,200,"North Indian,Tandoor"
68027,Nizam's Kathi Kabab,"sohna road,Gurgaon",4.2,100,450,"Kebabs,Indian"
68028,Scrummy Tummy - Authentic Indian Desi Chinese,"sohna road,Gurgaon",3.5,20,200,"North Indian,Chinese"
68029,Ghar Ki Rasoi,"sohna road,Gurgaon",3.4,500,100,"Biryani,North Indian"
68034,Biryani In The Kilo,"sohna road,Gurgaon",1.4,20,300,Biryani
68037,Theobroma,"sohna road,Gurgaon",4.4,1000,800,"Bakery,Desserts"
68039,Home Kitchen King,"sohna road,Gurgaon",3.0,20,200,"Indian,South Indian"
68043,The Burger Company,"sohna road,Gurgaon",3.9,100,250,Beverages
68049,Canteen Central by Eatfit,"sohna road,Gurgaon",3.5,20,300,"Pizzas,American"
68050,CHINESE ADDA,"sohna road,Gurgaon",3.6,20,300,"Chinese,Snacks"
68052,Pind Balluchi,"sohna road,Gurgaon",3.6,50,500,"North Indian,Desserts"
68057,Lub Lub Lebanese,"sohna road,Gurgaon",4.2,100,600,"Lebanese,Mediterranean"
68060,Chick Chicken Bareque,"sohna road,Gurgaon",3.7,100,100,"Biryani,Chinese"
68061,Cafe Delhi Heights,"sohna road,Gurgaon",4.0,100,800,"Continental,American"
68062,snack house,"sohna road,Gurgaon",5.0,20,200,"Beverages,Italian"
68065,Swaad Mahel,"sohna road,Gurgaon",3.9,50,100,"North Indian,Tandoor"
68066,Cold Stone Creamery,"sohna road,Gurgaon",3.7,20,400,"Ice Cream,Desserts"
68069,PizzaExpress,"sohna road,Gurgaon",3.8,50,1000,"Pizzas,Pastas"
68071,Hot line 24x7,"sohna road,Gurgaon",3.4,20,150,"Indian,Chinese"
68076,Rajasthan Dhaba,"sohna road,Gurgaon",3.7,100,100,"Biryani,Chinese"
68077,The Curry House,"sohna road,Gurgaon",3.4,100,100,"Biryani,Chinese"
68080,Irfan Bhai,"sohna road,Gurgaon",4.0,50,600,"Kebabs,North Indian"
68081,Pind Patiala,"sohna road,Gurgaon",3.7,20,500,"North Indian,Punjabi"
68083,Nirula's,"sohna road,Gurgaon",3.9,20,300,"Desserts,Ice Cream"
68085,Meals on wheels,"sohna road,Gurgaon",4.5,20,200,"North Indian,Chaat"
68086,MEAL A DEAL,"sohna road,Gurgaon",4.5,50,149,"Indian,Tandoor"
68087,Food Expresso,"sohna road,Gurgaon",3.6,100,250,"North Indian,Indian"
68090,Corporate Food Xpress,"sohna road,Gurgaon",3.8,50,400,"North Indian,Chinese"
68092,VIP SWEETS ( GURGAON ),"sohna road,Gurgaon",3.8,20,300,Sweets
68098,Nawabi Mughlai,"sohna road,Gurgaon",4.0,20,200,"Mughlai,North Indian"
68099,INDIAN GRILL,"sohna road,Gurgaon",3.7,50,250,"Indian,North Indian"
68101,Khana Khazana,"sohna road,Gurgaon",3.9,500,100,"North Indian,Chinese"
68106,Chutney India,"sohna road,Gurgaon",3.9,20,350,"North Indian,Snacks"
68107,Wendy's,"sohna road,Gurgaon",3.9,100,200,"American,Burgers"
68108,Dana Choga,"sohna road,Gurgaon",4.2,1000,600,"Chinese,Mughlai"
68109,UBQ by Barbeque Nation,"sohna road,Gurgaon",3.8,100,300,"North Indian,Barbecue"
68111,The Meal Bowl,"sohna road,Gurgaon",3.7,50,500,"North Indian,Chinese"
68116,Lucknow Kababs,"sohna road,Gurgaon",4.0,20,500,"Kebabs,Biryani"
68118,MI FOOD CENTRE,"sohna road,Gurgaon",4.1,20,400,"Tandoor,Arabian"
68120,Insta Pizza,"sohna road,Gurgaon",3.9,100,400,"Pizzas,Italian"
68122,BAKERS OVEN,"sohna road,Gurgaon",4.2,50,400,"Bakery,Desserts"
68125,Keventers - Milkshakes and Desserts,"sohna road,Gurgaon",4.3,50,350,"Beverages,Ice Cream"
68126,Prasuma Momo Kitchen,"sohna road,Gurgaon",4.3,100,300,"Pan-Asian,Snacks"
68133,SMOKEY KITCHEN,"sohna road,Gurgaon",3.1,20,300,"North Indian,Chinese"
68137,Goli Vada Pav No. 1,"sohna road,Gurgaon",3.7,20,100,"Maharashtrian,North Indian"
68139,The Belgian Waffle Co.,"sohna road,Gurgaon",4.2,20,200,"Desserts,Ice Cream"
68143,CHAMAIL SINGH DA DHABA,"sohna road,Gurgaon",3.4,20,299,North Indian
68145,Cake Plaza,"sohna road,Gurgaon",4.0,500,150,Bakery
68147,Midnight Cake Shop,"sohna road,Gurgaon",4.2,20,300,"Bakery,Desserts"
68151,Parantha Singh,"sohna road,Gurgaon",4.1,20,150,"North Indian,Snacks"
68153,Chilli Indiana,"sohna road,Gurgaon",3.5,20,600,"Italian,Continental"
68155,Fat Lulu's Pizza,"sohna road,Gurgaon",3.9,100,800,"Pizzas,Italian"
68157,CHAUBARA,"sohna road,Gurgaon",3.2,20,250,Chinese
68158,PURANI DILLI ZAYKA,"sohna road,Gurgaon",2.3,20,200,"North Indian,Chinese"
68159,Chaudhary G Food Court,"sohna road,Gurgaon",3.9,20,150,Indian
68160,SARDARJI CHAAP WALE,"sohna road,Gurgaon",4.6,20,450,"North Indian,Snacks"
68164,Basic Foods,"sohna road,Gurgaon",4.0,50,100,"North Indian,Chinese"
68165,The Burger Factory,"sohna road,Gurgaon",4.0,100,200,"American,Snacks"
68166,Pizza Factory,"sohna road,Gurgaon",3.6,100,300,"Pizzas,Italian"
68167,Dunkin',"sohna road,Gurgaon",4.4,100,600,"Beverages,Fast Food"
68170,Punjabi Swaad,"sohna road,Gurgaon",3.7,50,100,"North Indian,Biryani"
68171,Chaat Chowk,"sohna road,Gurgaon",3.3,50,300,Street Food
68182,Behrouz Biryani,"sohna road,Gurgaon",4.2,100,500,"Biryani,Mughlai"
68183,REAL TASTE OF ZAIKA,"sohna road,Gurgaon",3.7,20,100,"North Indian,Thalis"
68186,Biryani Blues,"sohna road,Gurgaon",4.5,50,400,"Biryani,Hyderabadi"
68190,Food Junction,"sohna road,Gurgaon",3.7,50,200,"North Indian,Chinese"
68192,Dhaba Estd 1986 Delhi,"sohna road,Gurgaon",4.0,20,900,"Biryani,Hyderabadi"
68193,Momo King,"sohna road,Gurgaon",3.8,100,400,"Chinese,Tibetan"
68195,Desi Tadka,"sohna road,Gurgaon",3.8,100,100,"North Indian,Chinese"
68204,Tandoori Kitchen,"sohna road,Gurgaon",3.9,20,100,"Indian,North Indian"
68205,BIRYANI BADSHAH,"sohna road,Gurgaon",4.2,100,350,"Biryani,Hyderabadi"
68208,TOS,"sohna road,Gurgaon",4.1,20,300,"Chinese,Tibetan"
68215,Southern Junction,"sohna road,Gurgaon",3.7,100,250,South Indian
68218,The Cakecity Patisserie,"sohna road,Gurgaon",4.1,100,400,"Bakery,Desserts"
68219,Pizza Galleria,"sohna road,Gurgaon",4.0,500,250,"Pizzas,Italian"
68220,Cake Box,"sohna road,Gurgaon",4.5,500,200,"Bakery,Desserts"
68223,Kwality Walls Frozen Dessert and Ice Cream Shop,"sohna road,Gurgaon",4.5,100,300,Ice Cream
68229,Maa Ke Rasoi,"sohna road,Gurgaon",4.7,20,100,"North Indian,Indian"
68232,Hudson Chopsticks,"sohna road,Gurgaon",3.8,50,300,"Pan-Asian,Chinese"
68235,Ghar jaisa khana,"sohna road,Gurgaon",4.8,20,100,"North Indian,Indian"
68236,Nathu's Sweets Since 1939,"sohna road,Gurgaon",3.9,100,250,"North Indian,South Indian"
68237,Chinese Under 99,"sohna road,Gurgaon",3.1,20,100,"Chinese,Indian"
68240,Kashmirana; Flavours of the Valley,"sohna road,Gurgaon",3.8,20,400,"Indian,Kashmiri"
68242,HOUSE OF SPICE,"sohna road,Gurgaon",3.7,20,200,"Chinese,Mughlai"
68244,Artinci - Indulge Guilt Free!,"sohna road,Gurgaon",4.3,50,200,"Ice Cream,Healthy Food"
68245,Momopoly by Little Skillet,"sohna road,Gurgaon",4.1,50,300,Chinese
68246,Gohana Famous Jalebi,"sohna road,Gurgaon",4.3,1000,150,"Desserts,Sweets"
68248,Desi Thaat,"sohna road,Gurgaon",3.8,100,600,North Indian
68250,Artiste Handcrafted Ice Cream,"sohna road,Gurgaon",4.8,20,300,"Ice Cream,Desserts"
68251,Cake and Art,"sohna road,Gurgaon",2.7,20,199,"Desserts,Bakery"
68254,PhiPhi,"sohna road,Gurgaon",4.1,100,350,"Pan-Asian,Sushi"
68255,Burrppp,"sohna road,Gurgaon",3.8,100,300,"North Indian,Mughlai"
68256,karims ( Baani square),"sohna road,Gurgaon",4.1,100,300,"North Indian,Mughlai"
68257,Shake Busters,"sohna road,Gurgaon",3.9,50,200,"Beverages,Desserts"
68258,"FILLicious - Rolls, Momos and Shakes","sohna road,Gurgaon",4.3,50,350,"Snacks,Chinese"
68261,Chai Point,"sohna road,Gurgaon",4.2,100,200,"Bakery,Beverages"
68262,SARDAR JI CHICKEN,"sohna road,Gurgaon",4.1,50,320,"Fast Food,North Indian"
68271,Delicious Meals,"sohna road,Gurgaon",3.6,50,100,"Indian,Chinese"
68272,Starbucks Coffee,"sohna road,Gurgaon",3.9,100,400,Beverages
68273,Mama M' Hungry,"sohna road,Gurgaon",2.7,20,300,"Italian,Pizzas"
68275,Kingdom Of Oven,"sohna road,Gurgaon",3.8,50,350,"Pizzas,Pastas"
68277,Punjabi Food Inn,"sohna road,Gurgaon",3.7,1000,250,"North Indian,Chinese"
68278,Fullon Punjab,"sohna road,Gurgaon",3.3,100,100,"North Indian,Tandoor"
68282,Thali Meals And More,"sohna road,Gurgaon",3.7,100,300,"North Indian,Desserts"
68287,Samosa Party,"sohna road,Gurgaon",3.8,100,250,"Chaat,North Indian"
68288,Paratha by Inch,"sohna road,Gurgaon",3.7,50,250,"North Indian,South Indian"
68291,Alkakori Alkauser,"sohna road,Gurgaon",3.5,50,400,Mughlai
68292,Fabcafe By Fabindia,"sohna road,Gurgaon",4.1,20,800,"North Indian,Healthy Food"
68298,The Cake Story,"sohna road,Gurgaon",3.9,100,300,"Bakery,Desserts"
68299,Thalaivar - The Boss of South Indian Food,"sohna road,Gurgaon",3.5,20,200,"Andhra,Kerala"
68300,AAP KI APNI RASOI,"sohna road,Gurgaon",2.6,20,200,"Indian,North Indian"
68304,AAPKI RASOI,"sohna road,Gurgaon",3.0,20,250,"Indian,Tandoor"
68305,HR 50 DHABA,"sohna road,Gurgaon",4.1,100,299,"Indian,Chinese"
68307,Firangi Bake,"sohna road,Gurgaon",4.0,20,400,"Italian,Mexican"
68313,Bikkgane Biryani,"sohna road,Gurgaon",4.2,100,400,"Biryani,Hyderabadi"
68317,The Calorie Kitchen,"sohna road,Gurgaon",3.7,20,450,"Healthy Food,Pizzas"
68318,CREME BORNE,"sohna road,Gurgaon",4.0,20,300,"Ice Cream,Beverages"
68320,Indian Spice,"sohna road,Gurgaon",3.6,100,100,"North Indian,Tandoor"
68324,Blue Tokai Coffee Roasters,"sohna road,Gurgaon",4.8,50,800,"Healthy Food,American"
68326,Asian Garage,"sohna road,Gurgaon",4.2,50,300,"Pan-Asian,Chinese"
68335,Delhi 6,"sohna road,Gurgaon",4.1,100,300,"North Indian,Snacks"
68337,Tibbs Frankie,"sohna road,Gurgaon",3.8,20,250,"Chinese,Italian"
68346,Delicious moment,"sohna road,Gurgaon",5.0,20,100,"North Indian,Chinese"
68347,CELEBRATION CAKE SHOP,"sohna road,Gurgaon",3.9,20,350,"Bakery,Desserts"
68352,Singh Da Dhaba,"sohna road,Gurgaon",3.8,100,300,"North Indian,Mughlai"
68354,Chakkhna Beyond Peanuts,"sohna road,Gurgaon",4.5,20,499,"Tandoor,Chinese"
68356,Biryani By Kilo,"sohna road,Gurgaon",4.3,500,700,"Biryani,Mughlai"
68359,Ice Pice - Shakes & Sundaes,"sohna road,Gurgaon",3.8,100,200,"Beverages,Desserts"
68363,Subhub,"sohna road,Gurgaon",4.1,100,250,"American,Salads"
68369,California Burrito,"sohna road,Gurgaon",4.3,500,250,"Mexican,American"
68371,FOOD 365,"sohna road,Gurgaon",4.1,50,200,"Indian,North Indian"
68372,Cocco n Curry,"sohna road,Gurgaon",4.0,100,200,"South Indian,North Indian"
68373,EatFit,"sohna road,Gurgaon",4.0,100,250,"Healthy Food,Pizzas"
68374,YO CHINA,"sohna road,Gurgaon",1.8,20,300,Chinese
68376,The Foodiez,"sohna road,Gurgaon",5.0,20,100,"North Indian,Indian"
68378,Twenty four seven (247),"sohna road,Gurgaon",5.0,20,100,"North Indian,Indian"
68382,Deshi Rasoi,"sohna road,Gurgaon",3.6,100,100,"North Indian,Thalis"
68383,Costa Coffee,"sohna road,Gurgaon",3.8,20,450,Beverages
68384,Golden China Hut,"sohna road,Gurgaon",4.2,20,250,Chinese
68389,Bakingo,"sohna road,Gurgaon",4.1,500,300,"Bakery,Desserts"
68392,North Indian Trail,"sohna road,Gurgaon",4.7,20,350,"North Indian,Chinese"
68394,Haldiram's,"sohna road,Gurgaon",4.3,100,450,"Sweets,Desserts"
68396,KISKEY WHISKEY,"sohna road,Gurgaon",3.6,50,100,"North Indian,Biryani"
68397,Chaap Delight,"sohna road,Gurgaon",3.8,100,250,"North Indian,Tandoor"
68403,The Sugar Free Keto Kafe - By Artinci,"sohna road,Gurgaon",4.6,50,200,"Healthy Food,Keto"
68404,Dhaba 1947,"sohna road,Gurgaon",4.1,1000,300,"North Indian,Snacks"
68405,DJ's Pizza & Pasta,"sohna road,Gurgaon",4.4,100,400,"Pizzas,Pastas"
68410,Wangshi's Chinese and Thai,"sohna road,Gurgaon",4.1,500,600,"Chinese,Thai"
68411,D Momo Factory,"sohna road,Gurgaon",4.8,20,300,"Chinese,Continental"
68412,Al-Baik Biryani Restaurant,"sohna road,Gurgaon",3.6,20,250,"Biryani,North Indian"
68415,Sagar Ratna,"sohna road,Gurgaon",3.9,20,450,"South Indian,North Indian"
68420,Mr Singh Pishori chicken,"sohna road,Gurgaon",4.2,100,300,North Indian
68422,My Tea Chapel- Pinsa pizza waffles,"sohna road,Gurgaon",4.2,20,700,"Pizzas,Beverages"
68428,Home Plate by EatFit,"sohna road,Gurgaon",3.8,100,160,"North Indian,Home Food"
68431,The Fit Food,"sohna road,Gurgaon",3.7,100,350,"Salads,Italian"
68439,Book My Cake,"sohna road,Gurgaon",4.4,100,300,"Bakery,Desserts"
68440,Kwaliti,"sohna road,Gurgaon",3.8,20,200,"North Indian,Chinese"
68444,Third Wave Coffee,"sohna road,Gurgaon",4.3,100,400,Beverages
68449,Chinese Corner,"sohna road,Gurgaon",4.0,500,200,Chinese
68450,Burgerama,"sohna road,Gurgaon",4.2,100,600,Fast Food
68451,THE APPUMM HOUSE,"sohna road,Gurgaon",3.9,20,600,"South Indian,Mangalorean"
68453,YUM EXPRESS - BURGER DELIVERY,"sohna road,Gurgaon",4.4,20,300,"American,Italian"
68456,Punjabi Swag,"sohna road,Gurgaon",3.8,50,100,"Biryani,North Indian"
68457,KUBER RASOI,"sohna road,Gurgaon",4.1,50,200,"North Indian,Snacks"
68458,Food Factory,"sohna road,Gurgaon",3.9,20,400,"North Indian,Chinese"
68459,PUNJABI CHAAP CORNER (South City 2),"sohna road,Gurgaon",3.4,50,350,"North Indian,Snacks"
68461,Chacha Food Street,"sohna road,Gurgaon",3.8,20,100,"Thalis,Tandoor"
68464,MoonMoon - Juicy Crustwiches,"sohna road,Gurgaon",4.3,100,300,"American,Snacks"
68465,The Dessert Heaven - Pure Veg,"sohna road,Gurgaon",4.3,20,200,"Desserts,Bakery"
68468,Paradise Biryani,"sohna road,Gurgaon",3.8,1000,400,"Biryani,Kebabs"
68469,Punjab King,"sohna road,Gurgaon",3.8,20,300,"North Indian,Chinese"
68472,Cheesecake & co.,"sohna road,Gurgaon",4.7,20,300,Bakery
68473,Dawat Bakery,"sohna road,Gurgaon",4.4,100,200,Indian
68479,Goli Vada Pav No .1,"sohna road,Gurgaon",4.0,100,100,"Maharashtrian,North Indian"
68480,Food hub,"sohna road,Gurgaon",4.6,20,100,"North Indian,Indian"
68481,The Good Bowl,"sohna road,Gurgaon",4.0,20,400,"North Indian,Punjabi"
68483,MASALA FUSION,"sohna road,Gurgaon",3.8,50,100,"North Indian,Chinese"
68486,Cake 99,"sohna road,Gurgaon",4.4,100,199,"Bakery,Desserts"
68488,Happy Shakes,"sohna road,Gurgaon",4.3,20,200,"Beverages,Desserts"
68495,The Burger Club,"sohna road,Gurgaon",4.0,500,250,"American,Beverages"
68496,SMOOR,"sohna road,Gurgaon",4.3,20,350,"Desserts,Bakery"
68498,Italian Mojo Pizza,"sohna road,Gurgaon",4.2,50,600,Italian
68500,Desi Chinese,"sohna road,Gurgaon",3.2,20,300,"Fast Food,Chinese"
68507,Pind Bhatura,"sohna road,Gurgaon",4.3,100,200,"North Indian,Punjabi"
68511,Just Punjabi,"sohna road,Gurgaon",4.1,100,100,"North Indian,Chinese"
68518,Taste Lover,"sohna road,Gurgaon",3.4,20,199,"Indian,North Indian"
68519,Tandoor Pitara,"sohna road,Gurgaon",4.2,20,100,"North Indian,Indian"
68520,Your Fusion Meals & Thalis,"sohna road,Gurgaon",3.9,20,300,"North Indian,Continental"
68521,Food Express,"sohna road,Gurgaon",3.9,100,100,"North Indian,Chinese"
68525,Cake For You.,"sohna road,Gurgaon",4.3,100,200,"Bakery,Desserts"
68527,34 Chowringhee lane,"sohna road,Gurgaon",3.9,100,300,Fast Food
68529,qilla,"sohna road,Gurgaon",4.3,20,600,"Awadhi,Lucknowi"
68530,HRX by Eatfit,"sohna road,Gurgaon",5.0,20,250,"Healthy Food,Salads"
68531,Khan Chacha,"sohna road,Gurgaon",4.0,50,400,"North Indian,Biryani"
68532,Rollsking,"sohna road,Gurgaon",4.0,100,300,"Fast Food,North Indian"
68534,NOTO - Healthy Ice Cream,"sohna road,Gurgaon",4.3,50,250,Ice Cream
68539,Liangs Asian,"sohna road,Gurgaon",4.4,20,250,"Chinese,Asian"
68540,Oriental Fusion,"sohna road,Gurgaon",4.1,100,500,"Chinese,Thai"
68542,Khansama Express,"sohna road,Gurgaon",4.1,100,650,"North Indian,Chinese"
68544,BroMomo,"sohna road,Gurgaon",3.9,100,400,"Chinese,Snacks"
68548,Bercos - If you love chinese,"sohna road,Gurgaon",4.3,100,600,"Chinese,Thai"
68549,Rolls Kart,"sohna road,Gurgaon",4.5,20,200,Snacks
68550,Hot Paprika,"sohna road,Gurgaon",4.0,100,200,Chinese
68551,Wangchuks Tibetan Kitchen,"sohna road,Gurgaon",4.0,100,500,"Chinese,Tibetan"
68556,Dhaba HR-26,"sohna road,Gurgaon",3.8,50,300,"Chinese,North Indian"
68558,Food Forever,"sohna road,Gurgaon",2.9,20,250,"North Indian,Chinese"
68567,Crustworthy Pizza,"sohna road,Gurgaon",3.7,20,350,"Pizzas,Pastas"
68569,Hungry Panda - Deliciously Chinese,"sohna road,Gurgaon",2.9,20,300,"Chinese,Pan-Asian"
68571,Dhaba Ambarsar,"sohna road,Gurgaon",3.9,100,200,"North Indian,Indian"
68577,Coastal Reef,"sohna road,Gurgaon",4.0,100,600,"Coastal,Seafood"
68580,Punjabi Kitchen,"sohna road,Gurgaon",3.6,100,100,"Biryani,North Indian"
68588,Cakes Today,"sohna road,Gurgaon",3.3,20,200,"Bakery,Desserts"
68592,Momo Shomo,"sohna road,Gurgaon",4.1,20,300,"Snacks,American"
68595,Wow! China,"sohna road,Gurgaon",3.8,20,400,"Tibetan,Chinese"
68597,Saravana Bhavan,"sohna road,Gurgaon",4.2,1000,250,South Indian
68599,The Biryani Life,"sohna road,Gurgaon",3.8,20,250,"Biryani,Hyderabadi"
68603,Naivedyam,"sohna road,Gurgaon",4.3,100,300,South Indian
68604,Baskin Robbins,"sohna road,Gurgaon",4.6,50,300,"Ice Cream,Desserts"
68607,CAFE 46,"sohna road,Gurgaon",3.5,100,199,"Continental,Indian"
68609,"Cest La Vie- Pizzas, Pastas & Burgers","sohna road,Gurgaon",4.3,100,800,"Italian,Continental"
68612,Handcrafted Bakers,"sohna road,Gurgaon",4.4,50,300,"Bakery,Desserts"
68613,CAKEY BAKEY,"sohna road,Gurgaon",4.5,50,200,Bakery
68617,ROYAL KITCHEN,"sohna road,Gurgaon",3.5,20,250,"North Indian,Chinese"
68619,Just Deshi Swaad,"sohna road,Gurgaon",3.6,50,100,"Biryani,Chinese"
68620,Hichkee,"sohna road,Gurgaon",3.9,20,100,"Biryani,Chinese"
68621,High on Chicken,"sohna road,Gurgaon",4.0,20,300,"Indian,Snacks"
68625,Louis Burger,"sohna road,Gurgaon",4.6,100,600,American
68627,Oven Story Pizza,"sohna road,Gurgaon",3.6,100,400,"Pizzas,Italian"
68629,Itminaan Biryani - Dum Pukht,"sohna road,Gurgaon",3.8,20,400,"Biryani,North Indian"
68631,Balle Balle Punjab,"sohna road,Gurgaon",3.4,100,250,"North Indian,Punjabi"
68634,Shahi Rasoi,"sohna road,Gurgaon",3.7,50,100,"North Indian,Biryani"
68638,Barbeque Nation,"sohna road,Gurgaon",3.7,100,600,"North Indian,Barbecue"
68639,Salad Days,"sohna road,Gurgaon",4.5,500,500,"Healthy Food,Salads"
68640,The Ladakhi Kitchen,"sohna road,Gurgaon",4.2,100,400,"Chinese,Tibetan"
